county,precinct,candidate,first_exp,final_exp,sde
Story,Ames 1-4,Other,0,0,0.0
Story,Ames 1-4,Patrick,0,0,0.0
Story,Ames 1-4,Sanders,227,248,1.66
Story,Ames 1-4,Steyer,12,0,0.0
Story,Ames 1-4,Uncommitted,9,97,0.415
Story,Ames 1-4,Warren,138,196,1.245
Story,Ames 1-4,Yang,49,0,0.0
Story,Ames 1-5,Bennet,0,0,0.0
Story,Ames 1-5,Biden,59,0,0.0
Story,Ames 1-5,Bloomberg,0,0,0.0
Story,Ames 1-5,Buttigieg,64,77,0.83
Story,Ames 1-5,Delaney,0,0,0.0
Story,Ames 1-5,Gabbard,0,0,0.0
Story,Ames 1-5,Klobuchar,76,105,0.83
Story,Ames 1-5,Other,0,0,0.0
Story,Ames 1-5,Patrick,0,0,0.0
Story,Ames 1-5,Sanders,83,93,0.83
Story,Ames 1-5,Steyer,17,0,0.0
Story,Ames 1-5,Uncommitted,1,0,0.0
Story,Ames 1-5,Warren,128,152,1.245
Story,Ames 1-5,Yang,22,0,0.0
Story,Ames 2-1,Bennet,2,0,0.0
Story,Ames 2-1,Biden,26,0,0.0
Story,Ames 2-1,Bloomberg,0,0,0.0
Story,Ames 2-1,Buttigieg,70,0,0.0
Story,Ames 2-1,Delaney,0,0,0.0
Story,Ames 2-1,Gabbard,0,0,0.0
Story,Ames 2-1,Klobuchar,97,141,1.245
Story,Ames 2-1,Other,0,0,0.0
Story,Ames 2-1,Patrick,0,0,0.0
Story,Ames 2-1,Sanders,205,232,1.66
Story,Ames 2-1,Steyer,2,0,0.0
Story,Ames 2-1,Uncommitted,4,0,0.0
Story,Ames 2-1,Warren,139,170,1.245
Story,Ames 2-1,Yang,55,0,0.0
Story,Ames 2-2,Bennet,0,0,0.0
Story,Ames 2-2,Biden,22,0,0.0
Story,Ames 2-2,Bloomberg,0,0,0.0
Story,Ames 2-2,Buttigieg,33,0,0.0
Story,Ames 2-2,Delaney,0,0,0.0
Story,Ames 2-2,Gabbard,0,0,0.0
Story,Ames 2-2,Klobuchar,51,85,0.83
Story,Ames 2-2,Other,0,0,0.0
Story,Ames 2-2,Patrick,0,0,0.0
Story,Ames 2-2,Sanders,117,128,1.245
Story,Ames 2-2,Steyer,9,0,0.0
Story,Ames 2-2,Uncommitted,3,0,0.0
Story,Ames 2-2,Warren,76,92,0.83
Story,Ames 2-2,Yang,24,0,0.0
Story,Ames 2-3,Bennet,0,0,0.0
Story,Ames 2-3,Biden,55,58,0.83
Story,Ames 2-3,Bloomberg,0,0,0.0
Story,Ames 2-3,Buttigieg,51,51,0.415
Story,Ames 2-3,Delaney,0,0,0.0
Story,Ames 2-3,Gabbard,2,0,0.0
Story,Ames 2-3,Klobuchar,68,68,0.83
Story,Ames 2-3,Other,0,0,0.0
Story,Ames 2-3,Patrick,0,0,0.0
Story,Ames 2-3,Sanders,78,81,0.83
Story,Ames 2-3,Steyer,0,0,0.0
Story,Ames 2-3,Uncommitted,1,0,0.0
Story,Ames 2-3,Warren,55,57,0.415
Story,Ames 2-3,Yang,13,0,0.0
Story,Ames 2-5,Bennet,0,0,0.0
Story,Ames 2-5,Biden,69,69,0.0
Story,Ames 2-5,Bloomberg,0,0,0.0
Story,Ames 2-5,Buttigieg,97,111,1.245
Story,Ames 2-5,Delaney,0,0,0.0
Story,Ames 2-5,Gabbard,0,0,0.0
Story,Ames 2-5,Klobuchar,116,131,1.245
Story,Ames 2-5,Other,0,0,0.0
Story,Ames 2-5,Patrick,0,0,0.0
Story,Ames 2-5,Sanders,64,70,0.0
Story,Ames 2-5,Steyer,20,0,0.0
Story,Ames 2-5,Uncommitted,3,6,0.0
Story,Ames 2-5,Warren,94,103,1.245
Story,Ames 2-5,Yang,27,0,0.0
Story,Ames 3-2,Bennet,0,0,0.0
Story,Ames 3-2,Biden,7,1,0.0
Story,Ames 3-2,Bloomberg,0,0,0.0
Story,Ames 3-2,Buttigieg,35,39,0.415
Story,Ames 3-2,Delaney,0,0,0.0
Story,Ames 3-2,Gabbard,0,0,0.0
Story,Ames 3-2,Klobuchar,4,0,0.0
Story,Ames 3-2,Other,0,0,0.0
Story,Ames 3-2,Patrick,0,0,0.0
Story,Ames 3-2,Sanders,119,122,1.245
Story,Ames 3-2,Steyer,0,0,0.0
Story,Ames 3-2,Uncommitted,1,1,0.0
Story,Ames 3-2,Warren,42,44,0.415
Story,Ames 3-2,Yang,34,34,0.0
Story,Ames 3-3,Bennet,0,0,0.0
Story,Ames 3-3,Biden,19,0,0.0
Story,Ames 3-3,Bloomberg,0,0,0.0
Story,Ames 3-3,Buttigieg,27,0,0.0
Story,Ames 3-3,Delaney,0,0,0.0
Story,Ames 3-3,Gabbard,0,0,0.0
Story,Ames 3-3,Klobuchar,21,46,0.415
Story,Ames 3-3,Other,0,0,0.0
Story,Ames 3-3,Patrick,0,0,0.0
Story,Ames 3-3,Sanders,128,132,0.83
Story,Ames 3-3,Steyer,2,0,0.0
Story,Ames 3-3,Uncommitted,2,0,0.0
Story,Ames 3-3,Warren,54,66,0.415
Story,Ames 3-3,Yang,43,49,0.415
Story,Ames 3-4,Bennet,1,0,0.0
Story,Ames 3-4,Biden,46,0,0.0
Story,Ames 3-4,Bloomberg,0,0,0.0
Story,Ames 3-4,Buttigieg,67,126,1.245
Story,Ames 3-4,Delaney,0,0,0.0
Story,Ames 3-4,Gabbard,0,0,0.0
Story,Ames 3-4,Klobuchar,38,0,0.0
Story,Ames 3-4,Other,2,0,0.0
Story,Ames 3-4,Patrick,0,0,0.0
Story,Ames 3-4,Sanders,153,176,1.245
Story,Ames 3-4,Steyer,7,0,0.0
Story,Ames 3-4,Uncommitted,0,0,0.0
Story,Ames 3-4,Warren,75,103,0.83
Story,Ames 3-4,Yang,47,0,0.0
Story,Ames 3-5,Bennet,0,0,0.0
Story,Ames 3-5,Biden,50,0,0.0
Story,Ames 3-5,Bloomberg,3,0,0.0
Story,Ames 3-5,Buttigieg,66,84,0.83
Story,Ames 3-5,Delaney,0,0,0.0
Story,Ames 3-5,Gabbard,2,0,0.0
Story,Ames 3-5,Klobuchar,83,137,0.83
Story,Ames 3-5,Other,2,0,0.0
Story,Ames 3-5,Patrick,0,0,0.0
Story,Ames 3-5,Sanders,110,119,0.83
Story,Ames 3-5,Steyer,6,0,0.0
Story,Ames 3-5,Uncommitted,2,0,0.0
Story,Ames 3-5,Warren,98,108,0.83
Story,Ames 3-5,Yang,36,0,0.0
Story,Ames 4-2,Bennet,0,0,0.0
Story,Ames 4-2,Biden,4,0,0.0
Story,Ames 4-2,Bloomberg,0,0,0.0
Story,Ames 4-2,Buttigieg,24,27,0.415
Story,Ames 4-2,Delaney,0,0,0.0
Story,Ames 4-2,Gabbard,0,0,0.0
Story,Ames 4-2,Klobuchar,8,0,0.0
Story,Ames 4-2,Other,0,0,0.0
Story,Ames 4-2,Patrick,0,0,0.0
Story,Ames 4-2,Sanders,76,76,0.415
Story,Ames 4-2,Steyer,0,0,0.0
Story,Ames 4-2,Uncommitted,0,0,0.0
Story,Ames 4-2,Warren,38,41,0.415
Story,Ames 4-2,Yang,27,30,0.415
Story,Ames 4-3,Bennet,0,0,0.0
Story,Ames 4-3,Biden,5,0,0.0
Story,Ames 4-3,Bloomberg,0,0,0.0
Story,Ames 4-3,Buttigieg,65,72,0.415
Story,Ames 4-3,Delaney,0,0,0.0
Story,Ames 4-3,Gabbard,0,0,0.0
Story,Ames 4-3,Klobuchar,2,0,0.0
Story,Ames 4-3,Other,0,0,0.0
Story,Ames 4-3,Patrick,0,0,0.0
Story,Ames 4-3,Sanders,137,139,0.83
Story,Ames 4-3,Steyer,0,0,0.0
Story,Ames 4-3,Uncommitted,4,0,0.0
Story,Ames 4-3,Warren,58,60,0.415
Story,Ames 4-3,Yang,60,60,0.415
Story,Ames 4-4,Bennet,0,0,0.0
Story,Ames 4-4,Biden,29,0,0.0
Story,Ames 4-4,Bloomberg,0,0,0.0
Story,Ames 4-4,Buttigieg,58,0,0.0
Story,Ames 4-4,Delaney,0,0,0.0
Story,Ames 4-4,Gabbard,0,0,0.0
Story,Ames 4-4,Klobuchar,60,93,0.83
Story,Ames 4-4,Other,0,0,0.0
Story,Ames 4-4,Patrick,0,0,0.0
Story,Ames 4-4,Sanders,208,235,1.245
Story,Ames 4-4,Steyer,0,0,0.0
Story,Ames 4-4,Uncommitted,0,53,0.0
Story,Ames 4-4,Warren,104,130,0.83
Story,Ames 4-4,Yang,52,0,0.0
Story,Howard Twp-Roland,Bennet,0,0,0.0
Story,Howard Twp-Roland,Biden,19,0,0.0
Story,Howard Twp-Roland,Bloomberg,0,0,0.0
Story,Howard Twp-Roland,Buttigieg,36,46,0.415
Story,Howard Twp-Roland,Delaney,0,0,0.0
Story,Howard Twp-Roland,Gabbard,0,0,0.0
Story,Howard Twp-Roland,Klobuchar,9,0,0.0
Story,Howard Twp-Roland,Other,0,0,0.0
Story,Howard Twp-Roland,Patrick,0,0,0.0
Story,Howard Twp-Roland,Sanders,23,24,0.415
Story,Howard Twp-Roland,Steyer,1,0,0.0
Story,Howard Twp-Roland,Uncommitted,0,0,0.0
Story,Howard Twp-Roland,Warren,19,23,0.415
Story,Howard Twp-Roland,Yang,5,0,0.0
Story,Huxley,Bennet,0,0,0.0
Story,Huxley,Biden,37,40,0.415
Story,Huxley,Bloomberg,0,0,0.0
Story,Huxley,Buttigieg,51,56,0.415
Story,Huxley,Delaney,0,0,0.0
Story,Huxley,Gabbard,0,0,0.0
Story,Huxley,Klobuchar,34,41,0.415
Story,Huxley,Other,0,0,0.0
Story,Huxley,Patrick,0,0,0.0
Story,Huxley,Sanders,54,54,0.415
Story,Huxley,Steyer,9,0,0.0
Story,Huxley,Uncommitted,0,0,0.0
Story,Huxley,Warren,57,61,0.83
Story,Huxley,Yang,10,0,0.0
Story,Lafayette Township,Bennet,0,0,0.0
Story,Lafayette Township,Biden,3,3,0.0
Story,Lafayette Township,Bloomberg,0,0,0.0
Story,Lafayette Township,Buttigieg,2,2,0.0
Story,Lafayette Township,Delaney,0,0,0.0
Story,Lafayette Township,Gabbard,0,0,0.0
Story,Lafayette Township,Klobuchar,4,4,0.415
Story,Lafayette Township,Other,0,0,0.0
Story,Lafayette Township,Patrick,0,0,0.0
Story,Lafayette Township,Sanders,2,2,0.0
Story,Lafayette Township,Steyer,0,0,0.0
Story,Lafayette Township,Uncommitted,0,0,0.0
Story,Lafayette Township,Warren,0,0,0.0
Story,Lafayette Township,Yang,0,0,0.0
Story,Lincoln Twp-Zearing,Bennet,0,0,0.0
Story,Lincoln Twp-Zearing,Biden,3,3,0.0
Story,Lincoln Twp-Zearing,Bloomberg,0,0,0.0
Story,Lincoln Twp-Zearing,Buttigieg,0,0,0.0
Story,Lincoln Twp-Zearing,Delaney,0,0,0.0
Story,Lincoln Twp-Zearing,Gabbard,0,0,0.0
Story,Lincoln Twp-Zearing,Klobuchar,0,0,0.0
Story,Lincoln Twp-Zearing,Other,0,0,0.0
Story,Lincoln Twp-Zearing,Patrick,0,0,0.0
Story,Lincoln Twp-Zearing,Sanders,4,4,0.0
Story,Lincoln Twp-Zearing,Steyer,0,0,0.0
Story,Lincoln Twp-Zearing,Uncommitted,0,0,0.0
Story,Lincoln Twp-Zearing,Warren,12,12,0.415
Story,Lincoln Twp-Zearing,Yang,0,0,0.0
Story,Milford Township,Bennet,0,0,0.0
Story,Milford Township,Biden,0,0,0.0
Story,Milford Township,Bloomberg,0,0,0.0
Story,Milford Township,Buttigieg,0,0,0.0
Story,Milford Township,Delaney,0,0,0.0
Story,Milford Township,Gabbard,0,0,0.0
Story,Milford Township,Klobuchar,19,19,0.415
Story,Milford Township,Other,0,0,0.0
Story,Milford Township,Patrick,0,0,0.0
Story,Milford Township,Sanders,16,16,0.0
Story,Milford Township,Steyer,0,0,0.0
Story,Milford Township,Uncommitted,0,0,0.0
Story,Milford Township,Warren,4,4,0.0
Story,Milford Township,Yang,0,0,0.0
Story,Nevada 1,Bennet,0,0,0.0
Story,Nevada 1,Biden,16,0,0.0
Story,Nevada 1,Bloomberg,0,0,0.0
Story,Nevada 1,Buttigieg,17,26,0.415
Story,Nevada 1,Delaney,0,0,0.0
Story,Nevada 1,Gabbard,0,0,0.0
Story,Nevada 1,Klobuchar,5,0,0.0
Story,Nevada 1,Other,0,0,0.0
Story,Nevada 1,Patrick,0,0,0.0
Story,Nevada 1,Sanders,32,33,0.415
Story,Nevada 1,Steyer,0,0,0.0
Story,Nevada 1,Uncommitted,0,0,0.0
Story,Nevada 1,Warren,17,24,0.415
Story,Nevada 1,Yang,0,0,0.0
Story,Nevada 2,Bennet,0,0,0.0
Story,Nevada 2,Biden,18,0,0.0
Story,Nevada 2,Bloomberg,0,0,0.0
Story,Nevada 2,Buttigieg,0,0,0.0
Story,Nevada 2,Delaney,0,0,0.0
Story,Nevada 2,Gabbard,0,0,0.0
Story,Nevada 2,Klobuchar,20,21,0.415
Story,Nevada 2,Other,0,0,0.0
Story,Nevada 2,Patrick,0,0,0.0
Story,Nevada 2,Sanders,36,40,0.415
Story,Nevada 2,Steyer,0,0,0.0
Story,Nevada 2,Uncommitted,2,0,0.0
Story,Nevada 2,Warren,26,27,0.415
Story,Nevada 2,Yang,4,0,0.0
Story,Nevada 3-Grant Twp 3,Bennet,0,0,0.0
Story,Nevada 3-Grant Twp 3,Biden,9,0,0.0
Story,Nevada 3-Grant Twp 3,Bloomberg,0,0,0.0
Story,Nevada 3-Grant Twp 3,Buttigieg,29,41,0.415
Story,Nevada 3-Grant Twp 3,Delaney,0,0,0.0
Story,Nevada 3-Grant Twp 3,Gabbard,0,0,0.0
Story,Nevada 3-Grant Twp 3,Klobuchar,14,20,0.415
Story,Nevada 3-Grant Twp 3,Other,0,0,0.0
Story,Nevada 3-Grant Twp 3,Patrick,0,0,0.0
Story,Nevada 3-Grant Twp 3,Sanders,18,23,0.415
Story,Nevada 3-Grant Twp 3,Steyer,4,0,0.0
Story,Nevada 3-Grant Twp 3,Uncommitted,0,0,0.0
Story,Nevada 3-Grant Twp 3,Warren,5,0,0.0
Story,Nevada 3-Grant Twp 3,Yang,5,0,0.0
Story,Nevada 4,Bennet,0,0,0.0
Story,Nevada 4,Biden,15,0,0.0
Story,Nevada 4,Bloomberg,0,0,0.0
Story,Nevada 4,Buttigieg,23,29,0.415
Story,Nevada 4,Delaney,0,0,0.0
Story,Nevada 4,Gabbard,0,0,0.0
Story,Nevada 4,Klobuchar,15,0,0.0
Story,Nevada 4,Other,0,0,0.0
Story,Nevada 4,Patrick,0,0,0.0
Story,Nevada 4,Sanders,20,25,0.415
Story,Nevada 4,Steyer,4,0,0.0
Story,Nevada 4,Uncommitted,2,0,0.0
Story,Nevada 4,Warren,21,25,0.415
Story,Nevada 4,Yang,4,0,0.0
Story,Nevada Township,Bennet,0,0,0.0
Story,Nevada Township,Biden,3,0,0.0
Story,Nevada Township,Bloomberg,0,0,0.0
Story,Nevada Township,Buttigieg,13,22,0.415
Story,Nevada Township,Delaney,0,0,0.0
Story,Nevada Township,Gabbard,3,0,0.0
Story,Nevada Township,Klobuchar,7,0,0.0
Story,Nevada Township,Other,0,0,0.0
Story,Nevada Township,Patrick,0,0,0.0
Story,Nevada Township,Sanders,5,8,0.0
Story,Nevada Township,Steyer,0,0,0.0
Story,Nevada Township,Uncommitted,0,0,0.0
Story,Nevada Township,Warren,11,13,0.0
Story,Nevada Township,Yang,1,0,0.0
Story,New Albany Twp-Colo,Bennet,0,0,0.0
Story,New Albany Twp-Colo,Biden,7,8,0.0
Story,New Albany Twp-Colo,Bloomberg,0,0,0.0
Story,New Albany Twp-Colo,Buttigieg,7,12,0.415
Story,New Albany Twp-Colo,Delaney,0,0,0.0
Story,New Albany Twp-Colo,Gabbard,0,0,0.0
Story,New Albany Twp-Colo,Klobuchar,5,0,0.0
Story,New Albany Twp-Colo,Other,0,0,0.0
Story,New Albany Twp-Colo,Patrick,0,0,0.0
Story,New Albany Twp-Colo,Sanders,7,0,0.0
Story,New Albany Twp-Colo,Steyer,0,0,0.0
Story,New Albany Twp-Colo,Uncommitted,0,0,0.0
Story,New Albany Twp-Colo,Warren,11,17,0.415
Story,New Albany Twp-Colo,Yang,0,0,0.0
Story,Richland Township,Bennet,0,0,0.0
Story,Richland Township,Biden,2,2,0.0
Story,Richland Township,Bloomberg,0,0,0.0
Story,Richland Township,Buttigieg,0,0,0.0
Story,Richland Township,Delaney,0,0,0.0
Story,Richland Township,Gabbard,0,0,0.0
Story,Richland Township,Klobuchar,9,9,0.415
Story,Richland Township,Other,0,0,0.0
Story,Richland Township,Patrick,0,0,0.0
Story,Richland Township,Sanders,3,3,0.0
Story,Richland Township,Steyer,0,0,0.0
Story,Richland Township,Uncommitted,0,0,0.0
Story,Richland Township,Warren,0,0,0.0
Story,Richland Township,Yang,0,0,0.0
Story,Slater-Sheldahl-Pal 2,Bennet,0,0,0.0
Story,Slater-Sheldahl-Pal 2,Biden,4,0,0.0
Story,Slater-Sheldahl-Pal 2,Bloomberg,0,0,0.0
Story,Slater-Sheldahl-Pal 2,Buttigieg,21,32,0.415
Story,Slater-Sheldahl-Pal 2,Delaney,0,0,0.0
Story,Slater-Sheldahl-Pal 2,Gabbard,2,0,0.0
Story,Slater-Sheldahl-Pal 2,Klobuchar,20,24,0.415
Story,Slater-Sheldahl-Pal 2,Other,0,0,0.0
Story,Slater-Sheldahl-Pal 2,Patrick,0,0,0.0
Story,Slater-Sheldahl-Pal 2,Sanders,24,32,0.415
Story,Slater-Sheldahl-Pal 2,Steyer,2,0,0.0
Story,Slater-Sheldahl-Pal 2,Uncommitted,0,1,0.0
Story,Slater-Sheldahl-Pal 2,Warren,12,0,0.0
Story,Slater-Sheldahl-Pal 2,Yang,4,0,0.0
Story,Story City,Bennet,0,0,0.0
Story,Story City,Biden,33,35,0.415
Story,Story City,Bloomberg,0,0,0.0
Story,Story City,Buttigieg,50,54,0.83
Story,Story City,Delaney,0,0,0.0
Story,Story City,Gabbard,0,0,0.0
Story,Story City,Klobuchar,30,34,0.415
Story,Story City,Other,0,0,0.0
Story,Story City,Patrick,0,0,0.0
Story,Story City,Sanders,37,40,0.415
Story,Story City,Steyer,7,0,0.0
Story,Story City,Uncommitted,0,0,0.0
Story,Story City,Warren,28,30,0.415
Story,Story City,Yang,9,0,0.0
Story,Union Twp-Cambridge,Bennet,0,0,0.0
Story,Union Twp-Cambridge,Biden,11,0,0.0
Story,Union Twp-Cambridge,Bloomberg,0,0,0.0
Story,Union Twp-Cambridge,Buttigieg,17,0,0.0
Story,Union Twp-Cambridge,Delaney,0,0,0.0
Story,Union Twp-Cambridge,Gabbard,0,0,0.0
Story,Union Twp-Cambridge,Klobuchar,21,54,0.415
Story,Union Twp-Cambridge,Other,0,0,0.0
Story,Union Twp-Cambridge,Patrick,0,0,0.0
Story,Union Twp-Cambridge,Sanders,28,32,0.415
Story,Union Twp-Cambridge,Steyer,0,0,0.0
Story,Union Twp-Cambridge,Uncommitted,0,0,0.0
Story,Union Twp-Cambridge,Warren,10,0,0.0
Story,Union Twp-Cambridge,Yang,0,0,0.0
Story,Warren Twp-McCallsburg,Bennet,0,0,0.0
Story,Warren Twp-McCallsburg,Biden,4,9,0.415
Story,Warren Twp-McCallsburg,Bloomberg,0,0,0.0
Story,Warren Twp-McCallsburg,Buttigieg,2,0,0.0
Story,Warren Twp-McCallsburg,Delaney,0,0,0.0
Story,Warren Twp-McCallsburg,Gabbard,0,0,0.0
Story,Warren Twp-McCallsburg,Klobuchar,0,0,0.0
Story,Warren Twp-McCallsburg,Other,0,0,0.0
Story,Warren Twp-McCallsburg,Patrick,0,0,0.0
Story,Warren Twp-McCallsburg,Sanders,2,0,0.0
Story,Warren Twp-McCallsburg,Steyer,0,0,0.0
Story,Warren Twp-McCallsburg,Uncommitted,0,0,0.0
Story,Warren Twp-McCallsburg,Warren,1,0,0.0
Story,Warren Twp-McCallsburg,Yang,0,0,0.0
Story,Washington Twp-Kelley,Bennet,0,0,0.0
Story,Washington Twp-Kelley,Biden,15,0,0.0
Story,Washington Twp-Kelley,Bloomberg,0,0,0.0
Story,Washington Twp-Kelley,Buttigieg,25,29,0.415
Story,Washington Twp-Kelley,Delaney,0,0,0.0
Story,Washington Twp-Kelley,Gabbard,0,0,0.0
Story,Washington Twp-Kelley,Klobuchar,23,34,0.415
Story,Washington Twp-Kelley,Other,0,0,0.0
Story,Washington Twp-Kelley,Patrick,0,0,0.0
Story,Washington Twp-Kelley,Sanders,0,0,0.0
Story,Washington Twp-Kelley,Steyer,0,0,0.0
Story,Washington Twp-Kelley,Uncommitted,0,0,0.0
Story,Washington Twp-Kelley,Warren,23,0,0.0
Story,Washington Twp-Kelley,Yang,4,0,0.0
Tama,CARLTON,Bennet,0,0,0.0
Tama,CARLTON,Biden,13,16,0.2588
Tama,CARLTON,Bloomberg,0,0,0.0
Tama,CARLTON,Buttigieg,12,14,0.1294
Tama,CARLTON,Delaney,0,0,0.0
Tama,CARLTON,Gabbard,0,0,0.0
Tama,CARLTON,Klobuchar,0,0,0.0
Tama,CARLTON,Other,0,0,0.0
Tama,CARLTON,Patrick,0,0,0.0
Tama,CARLTON,Sanders,8,8,0.1294
Tama,CARLTON,Steyer,0,0,0.0
Tama,CARLTON,Uncommitted,0,0,0.0
Tama,CARLTON,Warren,5,0,0.0
Tama,CARLTON,Yang,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Bennet,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Biden,2,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Bloomberg,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Buttigieg,4,4,0.1294
Tama,CARROLL/ONEIDA/N OTTER CR,Delaney,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Gabbard,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Klobuchar,2,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Other,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Patrick,0,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Sanders,1,0,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Steyer,3,5,0.1294
Tama,CARROLL/ONEIDA/N OTTER CR,Uncommitted,0,1,0.0
Tama,CARROLL/ONEIDA/N OTTER CR,Warren,1,3,0.1294
Tama,CARROLL/ONEIDA/N OTTER CR,Yang,0,0,0.0
Tama,CLARK/GENESEO,Bennet,0,0,0.0
Tama,CLARK/GENESEO,Biden,18,19,0.2588
Tama,CLARK/GENESEO,Bloomberg,0,0,0.0
Tama,CLARK/GENESEO,Buttigieg,16,22,0.3882
Tama,CLARK/GENESEO,Delaney,0,0,0.0
Tama,CLARK/GENESEO,Gabbard,1,0,0.0
Tama,CLARK/GENESEO,Klobuchar,9,0,0.0
Tama,CLARK/GENESEO,Other,0,0,0.0
Tama,CLARK/GENESEO,Patrick,0,0,0.0
Tama,CLARK/GENESEO,Sanders,23,24,0.3882
Tama,CLARK/GENESEO,Steyer,0,0,0.0
Tama,CLARK/GENESEO,Uncommitted,0,0,0.0
Tama,CLARK/GENESEO,Warren,11,13,0.1294
Tama,CLARK/GENESEO,Yang,0,0,0.0
Tama,COLUMBIA/TAMA,Bennet,0,0,0.0
Tama,COLUMBIA/TAMA,Biden,25,29,0.6471
Tama,COLUMBIA/TAMA,Bloomberg,1,0,0.0
Tama,COLUMBIA/TAMA,Buttigieg,19,26,0.6471
Tama,COLUMBIA/TAMA,Delaney,0,0,0.0
Tama,COLUMBIA/TAMA,Gabbard,0,0,0.0
Tama,COLUMBIA/TAMA,Klobuchar,2,0,0.0
Tama,COLUMBIA/TAMA,Other,0,0,0.0
Tama,COLUMBIA/TAMA,Patrick,0,0,0.0
Tama,COLUMBIA/TAMA,Sanders,29,34,0.7765
Tama,COLUMBIA/TAMA,Steyer,1,0,0.0
Tama,COLUMBIA/TAMA,Uncommitted,0,0,0.0
Tama,COLUMBIA/TAMA,Warren,9,0,0.0
Tama,COLUMBIA/TAMA,Yang,4,0,0.0
Tama,HOWARD/TOLEDO,Bennet,0,0,0.0
Tama,HOWARD/TOLEDO,Biden,2,0,0.0
Tama,HOWARD/TOLEDO,Bloomberg,0,0,0.0
Tama,HOWARD/TOLEDO,Buttigieg,10,10,0.2588
Tama,HOWARD/TOLEDO,Delaney,0,0,0.0
Tama,HOWARD/TOLEDO,Gabbard,0,0,0.0
Tama,HOWARD/TOLEDO,Klobuchar,7,8,0.2588
Tama,HOWARD/TOLEDO,Other,0,0,0.0
Tama,HOWARD/TOLEDO,Patrick,0,0,0.0
Tama,HOWARD/TOLEDO,Sanders,2,0,0.0
Tama,HOWARD/TOLEDO,Steyer,4,7,0.1294
Tama,HOWARD/TOLEDO,Uncommitted,0,0,0.0
Tama,HOWARD/TOLEDO,Warren,3,0,0.0
Tama,HOWARD/TOLEDO,Yang,0,0,0.0
Tama,INDIAN SETTLEMENT,Bennet,0,0,0.0
Tama,INDIAN SETTLEMENT,Biden,1,0,0.0
Tama,INDIAN SETTLEMENT,Bloomberg,0,0,0.0
Tama,INDIAN SETTLEMENT,Buttigieg,2,0,0.0
Tama,INDIAN SETTLEMENT,Delaney,0,0,0.0
Tama,INDIAN SETTLEMENT,Gabbard,0,0,0.0
Tama,INDIAN SETTLEMENT,Klobuchar,0,0,0.0
Tama,INDIAN SETTLEMENT,Other,0,0,0.0
Tama,INDIAN SETTLEMENT,Patrick,0,0,0.0
Tama,INDIAN SETTLEMENT,Sanders,38,43,0.6471
Tama,INDIAN SETTLEMENT,Steyer,4,0,0.0
Tama,INDIAN SETTLEMENT,Uncommitted,9,0,0.0
Tama,INDIAN SETTLEMENT,Warren,7,12,0.2588
Tama,INDIAN SETTLEMENT,Yang,10,14,0.2588
Tama,PERRY/BUCKINGHAM/E CRYSTA,Bennet,1,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Biden,19,22,0.3882
Tama,PERRY/BUCKINGHAM/E CRYSTA,Bloomberg,0,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Buttigieg,18,25,0.3882
Tama,PERRY/BUCKINGHAM/E CRYSTA,Delaney,0,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Gabbard,0,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Klobuchar,13,14,0.2588
Tama,PERRY/BUCKINGHAM/E CRYSTA,Other,0,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Patrick,0,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Sanders,14,16,0.2588
Tama,PERRY/BUCKINGHAM/E CRYSTA,Steyer,5,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Uncommitted,0,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Warren,6,0,0.0
Tama,PERRY/BUCKINGHAM/E CRYSTA,Yang,1,0,0.0
Tama,RICHLAND/SALT CREEK,Bennet,0,0,0.0
Tama,RICHLAND/SALT CREEK,Biden,0,0,0.0
Tama,RICHLAND/SALT CREEK,Bloomberg,0,0,0.0
Tama,RICHLAND/SALT CREEK,Buttigieg,3,4,0.1294
Tama,RICHLAND/SALT CREEK,Delaney,0,0,0.0
Tama,RICHLAND/SALT CREEK,Gabbard,0,0,0.0
Tama,RICHLAND/SALT CREEK,Klobuchar,2,0,0.0
Tama,RICHLAND/SALT CREEK,Other,0,0,0.0
Tama,RICHLAND/SALT CREEK,Patrick,0,0,0.0
Tama,RICHLAND/SALT CREEK,Sanders,4,4,0.1294
Tama,RICHLAND/SALT CREEK,Steyer,1,0,0.0
Tama,RICHLAND/SALT CREEK,Uncommitted,1,2,0.0
